,Type,File ID,Start Time,Duration,SType,STypeNew
410,Elan,alma-a1-nsb,9335.22,8.77,CHI,KCHI
411,Elan,alma-a1-nsb,9348.58,12.84,CHI,KCHI
412,Elan,alma-a1-nsb,9363.8,2.43,CHI,KCHI
413,Elan,alma-a1-nsb,9371.9,0.27,CHI,KCHI
414,Elan,alma-a1-nsb,9372.98,0.57,CHI,KCHI
415,Elan,alma-a1-nsb,9422.34,3.3,CHI,KCHI
416,Elan,alma-a1-nsb,9434.78,0.88,CHI,KCHI
417,Elan,alma-a1-nsb,9489.05,0.93,CHI,KCHI
418,Elan,alma-a1-nsb,9509.63,5.83,CHI,KCHI
419,Elan,alma-a1-nsb,9515.47,1.78,CHI,KCHI
420,Elan,alma-a1-nsb,9517.25,6.15,CHI,KCHI
421,Elan,alma-a1-nsb,9528.28,0.89,CHI,KCHI
422,Elan,alma-a1-nsb,9536.1,0.47,CHI,KCHI
423,Elan,alma-a1-nsb,9545.76,1.14,CHI,KCHI
424,Elan,alma-a1-nsb,9550.18,12.21,CHI,KCHI
425,Elan,alma-a1-nsb,9567.98,8.0,CHI,KCHI
426,Elan,alma-a1-nsb,9582.72,0.36,CHI,KCHI
427,Elan,alma-a1-nsb,9595.86,0.56,CHI,KCHI
428,Elan,alma-a1-nsb,9623.8,1.03,CHI,KCHI
429,Elan,alma-a1-nsb,9630.14,1.56,CHI,KCHI
430,Elan,alma-a1-nsb,9638.13,0.5,CHI,KCHI
431,Elan,alma-a1-nsb,9640.13,1.26,CHI,KCHI
432,Elan,alma-a1-nsb,9642.71,3.22,CHI,KCHI
433,Elan,alma-a1-nsb,9650.97,7.44,CHI,KCHI
434,Elan,alma-a1-nsb,9658.41,13.91,CHI,KCHI
435,Elan,alma-a1-nsb,9694.47,9.93,CHI,KCHI
436,Elan,alma-a1-nsb,9735.0,0.8,CHI,KCHI
437,Elan,alma-a1-nsb,9846.24,0.38,CHI,KCHI
438,Elan,alma-a1-nsb,9847.89,0.36,CHI,KCHI
439,Elan,alma-a1-nsb,9850.82,0.25,CHI,KCHI
440,Elan,alma-a1-nsb,9928.32,9.42,CHI,KCHI
441,Elan,alma-a1-nsb,9938.53,0.45,CHI,KCHI
442,Elan,alma-a1-nsb,9953.55,0.45,CHI,KCHI
443,Elan,alma-a1-nsb,10000.57,2.45,CHI,KCHI
444,Elan,alma-a1-nsb,10006.81,0.52,CHI,KCHI
445,Elan,alma-a1-nsb,10012.78,0.45,CHI,KCHI
446,Elan,alma-a1-nsb,10044.33,0.51,CHI,KCHI
447,Elan,alma-a1-nsb,10049.33,0.64,CHI,KCHI
448,Elan,alma-a1-nsb,10102.47,46.27,CHI,KCHI
449,Elan,alma-a1-nsb,10148.74,0.48,CHI,KCHI
450,Elan,alma-a1-nsb,10169.99,1.41,CHI,KCHI
451,Elan,alma-a1-nsb,10172.57,1.87,CHI,KCHI
452,Elan,alma-a1-nsb,10176.01,7.76,CHI,KCHI
453,Elan,alma-a1-nsb,10185.76,3.97,CHI,KCHI
454,Elan,alma-a1-nsb,10190.01,17.98,CHI,KCHI
455,Elan,alma-a1-nsb,10207.99,0.79,CHI,KCHI
456,Elan,alma-a1-nsb,10208.77,6.38,CHI,KCHI
457,Elan,alma-a1-nsb,10215.16,4.73,CHI,KCHI
458,Elan,alma-a1-nsb,10219.88,5.23,CHI,KCHI
459,Elan,alma-a1-nsb,10225.11,1.85,CHI,KCHI
460,Elan,alma-a1-nsb,10226.95,2.03,CHI,KCHI
461,Elan,alma-a1-nsb,10228.99,11.66,CHI,KCHI
462,Elan,alma-a1-nsb,10246.75,1.81,CHI,KCHI
463,Elan,alma-a1-nsb,10254.06,7.46,CHI,KCHI
464,Elan,alma-a1-nsb,10263.3,1.24,CHI,KCHI
465,Elan,alma-a1-nsb,10265.85,0.75,CHI,KCHI
466,Elan,alma-a1-nsb,10274.64,5.68,CHI,KCHI
467,Elan,alma-a1-nsb,10281.13,0.57,CHI,KCHI
468,Elan,alma-a1-nsb,10281.7,4.3,CHI,KCHI
469,Elan,alma-a1-nsb,10307.08,1.31,CHI,KCHI
470,Elan,alma-a1-nsb,10323.33,0.34,CHI,KCHI
471,Elan,alma-a1-nsb,10336.85,0.19,CHI,KCHI
472,Elan,alma-a1-nsb,10341.56,2.88,CHI,KCHI
473,Elan,alma-a1-nsb,10351.04,0.34,CHI,KCHI
474,Elan,alma-a1-nsb,10367.81,12.32,CHI,KCHI
475,Elan,alma-a1-nsb,10453.26,0.23,CHI,KCHI
476,Elan,alma-a1-nsb,10634.26,0.42,CHI,KCHI
477,Elan,alma-a1-nsb,10636.51,4.15,CHI,KCHI
478,Elan,alma-a1-nsb,10661.37,0.33,CHI,KCHI
479,Elan,alma-a1-nsb,10694.6,0.59,CHI,KCHI
480,Elan,alma-a1-nsb,10755.36,0.99,CHI,KCHI
481,Elan,alma-a1-nsb,10770.58,0.65,CHI,KCHI
482,Elan,alma-a1-nsb,10775.79,0.94,CHI,KCHI
483,Elan,alma-a1-nsb,3602.98,1.11,MOT,FEM
484,Elan,alma-a1-nsb,3604.1,1.35,MOT,FEM
485,Elan,alma-a1-nsb,3607.39,1.66,MOT,FEM
486,Elan,alma-a1-nsb,3611.68,1.07,MOT,FEM
487,Elan,alma-a1-nsb,3623.34,1.36,MOT,FEM
488,Elan,alma-a1-nsb,3626.33,1.09,MOT,FEM
489,Elan,alma-a1-nsb,3628.32,0.69,MOT,FEM
490,Elan,alma-a1-nsb,3629.96,0.71,MOT,FEM
491,Elan,alma-a1-nsb,3633.8,2.0,MOT,FEM
492,Elan,alma-a1-nsb,3637.22,1.03,MOT,FEM
493,Elan,alma-a1-nsb,3654.91,1.42,MOT,FEM
494,Elan,alma-a1-nsb,3665.42,1.16,MOT,FEM
495,Elan,alma-a1-nsb,3667.19,0.9,MOT,FEM
496,Elan,alma-a1-nsb,3668.87,0.75,MOT,FEM
497,Elan,alma-a1-nsb,3674.96,1.07,MOT,FEM
498,Elan,alma-a1-nsb,3676.22,2.57,MOT,FEM
499,Elan,alma-a1-nsb,3680.36,2.04,MOT,FEM
500,Elan,alma-a1-nsb,3683.65,3.73,MOT,FEM
501,Elan,alma-a1-nsb,3691.61,0.94,MOT,FEM
502,Elan,alma-a1-nsb,3692.78,2.68,MOT,FEM
503,Elan,alma-a1-nsb,3697.15,1.86,MOT,FEM
504,Elan,alma-a1-nsb,3701.67,0.39,MOT,FEM
505,Elan,alma-a1-nsb,3702.06,1.55,MOT,FEM
506,Elan,alma-a1-nsb,3703.78,0.86,MOT,FEM
507,Elan,alma-a1-nsb,3706.77,2.96,MOT,FEM
508,Elan,alma-a1-nsb,3710.18,0.6,MOT,FEM
509,Elan,alma-a1-nsb,3710.78,2.5,MOT,FEM
510,Elan,alma-a1-nsb,3713.53,0.57,MOT,FEM
511,Elan,alma-a1-nsb,3715.4,0.32,MOT,FEM
512,Elan,alma-a1-nsb,3717.14,1.61,MOT,FEM
513,Elan,alma-a1-nsb,3718.95,1.02,MOT,FEM
514,Elan,alma-a1-nsb,3720.62,1.37,MOT,FEM
515,Elan,alma-a1-nsb,3723.48,2.21,MOT,FEM
516,Elan,alma-a1-nsb,3725.83,0.51,MOT,FEM
517,Elan,alma-a1-nsb,3726.63,1.72,MOT,FEM
518,Elan,alma-a1-nsb,3730.69,2.1,MOT,FEM
519,Elan,alma-a1-nsb,3734.09,0.66,MOT,FEM
520,Elan,alma-a1-nsb,3738.87,1.05,MOT,FEM
521,Elan,alma-a1-nsb,3746.07,0.2,MOT,FEM
522,Elan,alma-a1-nsb,3750.43,0.6,MOT,FEM
523,Elan,alma-a1-nsb,3767.91,0.41,MOT,FEM
524,Elan,alma-a1-nsb,3773.75,1.28,MOT,FEM
525,Elan,alma-a1-nsb,3781.92,0.49,MOT,FEM
526,Elan,alma-a1-nsb,3790.9,0.38,MOT,FEM
527,Elan,alma-a1-nsb,3795.26,1.33,MOT,FEM
528,Elan,alma-a1-nsb,3798.26,0.61,MOT,FEM
529,Elan,alma-a1-nsb,3801.82,2.1,MOT,FEM
530,Elan,alma-a1-nsb,3805.3,3.7,MOT,FEM
531,Elan,alma-a1-nsb,3809.74,1.34,MOT,FEM
532,Elan,alma-a1-nsb,3812.33,0.48,MOT,FEM
533,Elan,alma-a1-nsb,3813.61,0.36,MOT,FEM
534,Elan,alma-a1-nsb,3816.49,0.66,MOT,FEM
535,Elan,alma-a1-nsb,3817.82,2.32,MOT,FEM
536,Elan,alma-a1-nsb,3822.82,1.52,MOT,FEM
537,Elan,alma-a1-nsb,3824.36,1.47,MOT,FEM
538,Elan,alma-a1-nsb,3827.2,0.47,MOT,FEM
539,Elan,alma-a1-nsb,3828.33,2.12,MOT,FEM
540,Elan,alma-a1-nsb,3830.45,0.63,MOT,FEM
541,Elan,alma-a1-nsb,3832.32,2.93,MOT,FEM
542,Elan,alma-a1-nsb,3835.26,1.9,MOT,FEM
543,Elan,alma-a1-nsb,3838.79,0.51,MOT,FEM
544,Elan,alma-a1-nsb,3840.37,0.56,MOT,FEM
545,Elan,alma-a1-nsb,3841.18,0.79,MOT,FEM
546,Elan,alma-a1-nsb,3841.97,0.58,MOT,FEM
547,Elan,alma-a1-nsb,3842.55,0.63,MOT,FEM
548,Elan,alma-a1-nsb,3844.01,2.7,MOT,FEM
549,Elan,alma-a1-nsb,3848.05,1.58,MOT,FEM
550,Elan,alma-a1-nsb,3849.63,0.93,MOT,FEM
551,Elan,alma-a1-nsb,3850.56,0.56,MOT,FEM
552,Elan,alma-a1-nsb,3855.18,2.41,MOT,FEM
553,Elan,alma-a1-nsb,3858.85,0.29,MOT,FEM
554,Elan,alma-a1-nsb,3860.43,0.62,MOT,FEM
555,Elan,alma-a1-nsb,3861.49,0.93,MOT,FEM
556,Elan,alma-a1-nsb,3863.81,0.4,MOT,FEM
557,Elan,alma-a1-nsb,3865.29,1.79,MOT,FEM
558,Elan,alma-a1-nsb,3867.18,0.41,MOT,FEM
559,Elan,alma-a1-nsb,3871.07,3.1,MOT,FEM
560,Elan,alma-a1-nsb,3883.75,0.28,MOT,FEM
561,Elan,alma-a1-nsb,3886.43,0.26,MOT,FEM
562,Elan,alma-a1-nsb,3888.73,0.5,MOT,FEM
563,Elan,alma-a1-nsb,3889.93,0.4,MOT,FEM
564,Elan,alma-a1-nsb,3891.6,0.29,MOT,FEM
565,Elan,alma-a1-nsb,3894.56,2.28,MOT,FEM
566,Elan,alma-a1-nsb,3897.36,1.41,MOT,FEM
567,Elan,alma-a1-nsb,3898.79,0.52,MOT,FEM
568,Elan,alma-a1-nsb,3915.15,0.58,MOT,FEM
569,Elan,alma-a1-nsb,3915.97,0.25,MOT,FEM
570,Elan,alma-a1-nsb,3916.84,1.41,MOT,FEM
571,Elan,alma-a1-nsb,3918.52,0.55,MOT,FEM
572,Elan,alma-a1-nsb,3922.01,0.43,MOT,FEM
573,Elan,alma-a1-nsb,3922.68,0.95,MOT,FEM
574,Elan,alma-a1-nsb,3923.74,0.71,MOT,FEM
575,Elan,alma-a1-nsb,3926.76,0.29,MOT,FEM
576,Elan,alma-a1-nsb,3928.02,0.25,MOT,FEM
577,Elan,alma-a1-nsb,3929.13,0.36,MOT,FEM
578,Elan,alma-a1-nsb,3931.85,0.25,MOT,FEM
579,Elan,alma-a1-nsb,3934.41,0.26,MOT,FEM
580,Elan,alma-a1-nsb,3938.35,1.26,MOT,FEM
581,Elan,alma-a1-nsb,3941.95,0.91,MOT,FEM
582,Elan,alma-a1-nsb,3943.08,0.81,MOT,FEM
583,Elan,alma-a1-nsb,3945.28,1.42,MOT,FEM
584,Elan,alma-a1-nsb,3946.81,0.72,MOT,FEM
585,Elan,alma-a1-nsb,3949.54,0.97,MOT,FEM
586,Elan,alma-a1-nsb,3950.99,1.24,MOT,FEM
587,Elan,alma-a1-nsb,3955.56,0.82,MOT,FEM
588,Elan,alma-a1-nsb,3957.07,0.93,MOT,FEM
589,Elan,alma-a1-nsb,3958.64,0.77,MOT,FEM
590,Elan,alma-a1-nsb,3961.38,0.3,MOT,FEM
591,Elan,alma-a1-nsb,3962.97,0.2,MOT,FEM
592,Elan,alma-a1-nsb,3967.6,0.78,MOT,FEM
593,Elan,alma-a1-nsb,3969.79,1.83,MOT,FEM
594,Elan,alma-a1-nsb,3971.71,0.91,MOT,FEM
595,Elan,alma-a1-nsb,3973.97,0.54,MOT,FEM
596,Elan,alma-a1-nsb,3975.35,0.62,MOT,FEM
597,Elan,alma-a1-nsb,3976.19,0.98,MOT,FEM
598,Elan,alma-a1-nsb,3977.26,0.36,MOT,FEM
599,Elan,alma-a1-nsb,3982.62,1.75,MOT,FEM
600,Elan,alma-a1-nsb,3986.53,0.2,MOT,FEM
601,Elan,alma-a1-nsb,3986.84,0.45,MOT,FEM
602,Elan,alma-a1-nsb,3988.35,0.78,MOT,FEM
603,Elan,alma-a1-nsb,3989.46,0.38,MOT,FEM
604,Elan,alma-a1-nsb,3993.8,1.29,MOT,FEM
605,Elan,alma-a1-nsb,4000.82,3.08,MOT,FEM
606,Elan,alma-a1-nsb,4030.0,0.36,MOT,FEM
607,Elan,alma-a1-nsb,4031.42,1.77,MOT,FEM
608,Elan,alma-a1-nsb,4034.28,1.18,MOT,FEM
609,Elan,alma-a1-nsb,4036.28,0.82,MOT,FEM
610,Elan,alma-a1-nsb,4037.47,0.61,MOT,FEM
611,Elan,alma-a1-nsb,4038.32,0.42,MOT,FEM
612,Elan,alma-a1-nsb,4038.74,0.35,MOT,FEM
613,Elan,alma-a1-nsb,4039.28,0.56,MOT,FEM
614,Elan,alma-a1-nsb,4040.96,0.39,MOT,FEM
615,Elan,alma-a1-nsb,4088.09,0.42,MOT,FEM
616,Elan,alma-a1-nsb,4089.46,0.71,MOT,FEM
617,Elan,alma-a1-nsb,4090.18,0.76,MOT,FEM
618,Elan,alma-a1-nsb,4091.23,1.05,MOT,FEM
619,Elan,alma-a1-nsb,4092.27,2.81,MOT,FEM
620,Elan,alma-a1-nsb,4097.06,0.35,MOT,FEM
621,Elan,alma-a1-nsb,4108.2,1.48,MOT,FEM
622,Elan,alma-a1-nsb,4110.23,0.66,MOT,FEM
623,Elan,alma-a1-nsb,4124.12,0.27,MOT,FEM
624,Elan,alma-a1-nsb,4124.61,0.27,MOT,FEM
625,Elan,alma-a1-nsb,4125.36,0.6,MOT,FEM
626,Elan,alma-a1-nsb,4126.07,0.88,MOT,FEM
627,Elan,alma-a1-nsb,4127.75,1.75,MOT,FEM
628,Elan,alma-a1-nsb,4134.28,1.8,MOT,FEM
629,Elan,alma-a1-nsb,4136.08,2.25,MOT,FEM
630,Elan,alma-a1-nsb,4138.33,0.87,MOT,FEM
631,Elan,alma-a1-nsb,4165.8,0.93,MOT,FEM
632,Elan,alma-a1-nsb,4176.48,0.89,MOT,FEM
633,Elan,alma-a1-nsb,4179.06,0.48,MOT,FEM
634,Elan,alma-a1-nsb,4184.07,0.66,MOT,FEM
635,Elan,alma-a1-nsb,4186.49,0.4,MOT,FEM
636,Elan,alma-a1-nsb,4186.91,0.99,MOT,FEM
637,Elan,alma-a1-nsb,4188.07,0.56,MOT,FEM
638,Elan,alma-a1-nsb,4194.64,0.4,MOT,FEM
639,Elan,alma-a1-nsb,4197.7,2.0,MOT,FEM
640,Elan,alma-a1-nsb,4199.7,1.39,MOT,FEM
641,Elan,alma-a1-nsb,4202.79,0.43,MOT,FEM
642,Elan,alma-a1-nsb,4205.01,0.58,MOT,FEM
643,Elan,alma-a1-nsb,4207.71,1.91,MOT,FEM
644,Elan,alma-a1-nsb,4212.22,0.5,MOT,FEM
645,Elan,alma-a1-nsb,4213.52,0.69,MOT,FEM
646,Elan,alma-a1-nsb,4215.88,0.76,MOT,FEM
647,Elan,alma-a1-nsb,4236.3,0.53,MOT,FEM
648,Elan,alma-a1-nsb,4246.21,1.2,MOT,FEM
649,Elan,alma-a1-nsb,4247.41,0.9,MOT,FEM
650,Elan,alma-a1-nsb,4275.57,1.27,MOT,FEM
651,Elan,alma-a1-nsb,4277.59,0.43,MOT,FEM
652,Elan,alma-a1-nsb,4279.34,0.31,MOT,FEM
653,Elan,alma-a1-nsb,4280.93,1.37,MOT,FEM
654,Elan,alma-a1-nsb,4282.3,1.6,MOT,FEM
655,Elan,alma-a1-nsb,4283.9,0.69,MOT,FEM
656,Elan,alma-a1-nsb,4285.61,1.03,MOT,FEM
657,Elan,alma-a1-nsb,4287.75,1.36,MOT,FEM
658,Elan,alma-a1-nsb,4289.11,0.49,MOT,FEM
659,Elan,alma-a1-nsb,4289.82,0.29,MOT,FEM
660,Elan,alma-a1-nsb,4300.93,0.47,MOT,FEM
661,Elan,alma-a1-nsb,4308.88,0.34,MOT,FEM
662,Elan,alma-a1-nsb,4312.32,1.89,MOT,FEM
663,Elan,alma-a1-nsb,4345.1,0.32,MOT,FEM
664,Elan,alma-a1-nsb,4353.59,0.92,MOT,FEM
665,Elan,alma-a1-nsb,4354.51,0.93,MOT,FEM
666,Elan,alma-a1-nsb,4355.44,1.49,MOT,FEM
667,Elan,alma-a1-nsb,4357.31,1.0,MOT,FEM
668,Elan,alma-a1-nsb,4368.11,0.6,MOT,FEM
669,Elan,alma-a1-nsb,4370.4,1.19,MOT,FEM
670,Elan,alma-a1-nsb,4376.59,2.82,MOT,FEM
671,Elan,alma-a1-nsb,4380.26,0.41,MOT,FEM
672,Elan,alma-a1-nsb,4382.11,0.91,MOT,FEM
673,Elan,alma-a1-nsb,4383.71,0.56,MOT,FEM
674,Elan,alma-a1-nsb,4389.02,1.89,MOT,FEM
675,Elan,alma-a1-nsb,4395.84,0.65,MOT,FEM
676,Elan,alma-a1-nsb,4399.88,1.51,MOT,FEM
677,Elan,alma-a1-nsb,4401.92,0.49,MOT,FEM
678,Elan,alma-a1-nsb,4402.5,0.51,MOT,FEM
679,Elan,alma-a1-nsb,4404.12,0.49,MOT,FEM
680,Elan,alma-a1-nsb,4405.01,2.49,MOT,FEM
681,Elan,alma-a1-nsb,4408.51,0.87,MOT,FEM
682,Elan,alma-a1-nsb,4413.11,0.61,MOT,FEM
683,Elan,alma-a1-nsb,4413.72,1.1,MOT,FEM
684,Elan,alma-a1-nsb,4415.01,0.6,MOT,FEM
685,Elan,alma-a1-nsb,4415.72,0.6,MOT,FEM
686,Elan,alma-a1-nsb,4419.82,0.9,MOT,FEM
687,Elan,alma-a1-nsb,4421.21,0.8,MOT,FEM
688,Elan,alma-a1-nsb,4425.14,0.53,MOT,FEM
689,Elan,alma-a1-nsb,4440.51,0.69,MOT,FEM
690,Elan,alma-a1-nsb,4443.33,0.48,MOT,FEM
691,Elan,alma-a1-nsb,4443.81,0.49,MOT,FEM
692,Elan,alma-a1-nsb,4444.3,0.92,MOT,FEM
693,Elan,alma-a1-nsb,4445.3,0.5,MOT,FEM
694,Elan,alma-a1-nsb,4454.5,2.38,MOT,FEM
695,Elan,alma-a1-nsb,4462.61,0.48,MOT,FEM
696,Elan,alma-a1-nsb,4468.99,0.51,MOT,FEM
697,Elan,alma-a1-nsb,4469.59,1.23,MOT,FEM
698,Elan,alma-a1-nsb,4472.37,1.04,MOT,FEM
699,Elan,alma-a1-nsb,4473.78,1.24,MOT,FEM
700,Elan,alma-a1-nsb,4541.39,0.7,MOT,FEM
701,Elan,alma-a1-nsb,4550.61,1.76,MOT,FEM
702,Elan,alma-a1-nsb,4553.81,0.59,MOT,FEM
703,Elan,alma-a1-nsb,4555.97,0.65,MOT,FEM
704,Elan,alma-a1-nsb,4626.33,0.78,MOT,FEM
705,Elan,alma-a1-nsb,4627.66,0.4,MOT,FEM
706,Elan,alma-a1-nsb,4631.57,0.83,MOT,FEM
707,Elan,alma-a1-nsb,4733.57,2.16,MOT,FEM
708,Elan,alma-a1-nsb,4752.43,4.35,MOT,FEM
709,Elan,alma-a1-nsb,4757.32,4.78,MOT,FEM
710,Elan,alma-a1-nsb,4762.59,1.11,MOT,FEM
711,Elan,alma-a1-nsb,4769.99,4.95,MOT,FEM
712,Elan,alma-a1-nsb,4853.87,9.69,MOT,FEM
713,Elan,alma-a1-nsb,4966.18,4.13,MOT,FEM
714,Elan,alma-a1-nsb,4976.76,0.44,MOT,FEM
715,Elan,alma-a1-nsb,4978.39,0.54,MOT,FEM
716,Elan,alma-a1-nsb,4978.93,1.46,MOT,FEM
717,Elan,alma-a1-nsb,4981.19,3.61,MOT,FEM
718,Elan,alma-a1-nsb,4988.0,0.83,MOT,FEM
719,Elan,alma-a1-nsb,4992.95,2.3,MOT,FEM
720,Elan,alma-a1-nsb,5056.09,1.07,MOT,FEM
721,Elan,alma-a1-nsb,5058.73,0.57,MOT,FEM
722,Elan,alma-a1-nsb,5059.42,0.75,MOT,FEM
723,Elan,alma-a1-nsb,5067.88,0.73,MOT,FEM
724,Elan,alma-a1-nsb,5073.28,0.88,MOT,FEM
725,Elan,alma-a1-nsb,5075.53,0.89,MOT,FEM
726,Elan,alma-a1-nsb,5078.96,0.36,MOT,FEM
727,Elan,alma-a1-nsb,5086.64,0.32,MOT,FEM
728,Elan,alma-a1-nsb,5089.28,0.86,MOT,FEM
729,Elan,alma-a1-nsb,5118.46,1.07,MOT,FEM
730,Elan,alma-a1-nsb,5120.16,0.4,MOT,FEM
731,Elan,alma-a1-nsb,5120.79,0.72,MOT,FEM
732,Elan,alma-a1-nsb,5123.51,0.32,MOT,FEM
733,Elan,alma-a1-nsb,5128.21,1.0,MOT,FEM
734,Elan,alma-a1-nsb,5129.7,0.6,MOT,FEM
735,Elan,alma-a1-nsb,5131.77,0.52,MOT,FEM
736,Elan,alma-a1-nsb,5132.28,1.06,MOT,FEM
737,Elan,alma-a1-nsb,5134.28,0.69,MOT,FEM
738,Elan,alma-a1-nsb,5134.98,0.37,MOT,FEM
739,Elan,alma-a1-nsb,5140.32,0.42,MOT,FEM
740,Elan,alma-a1-nsb,5143.36,3.47,MOT,FEM
741,Elan,alma-a1-nsb,5148.36,2.3,MOT,FEM
742,Elan,alma-a1-nsb,5152.32,0.96,MOT,FEM
743,Elan,alma-a1-nsb,5155.19,1.65,MOT,FEM
744,Elan,alma-a1-nsb,5162.84,1.02,MOT,FEM
745,Elan,alma-a1-nsb,5164.23,0.79,MOT,FEM
746,Elan,alma-a1-nsb,5167.77,1.18,MOT,FEM
747,Elan,alma-a1-nsb,5170.0,1.76,MOT,FEM
748,Elan,alma-a1-nsb,5171.77,0.38,MOT,FEM
749,Elan,alma-a1-nsb,5172.93,0.75,MOT,FEM
750,Elan,alma-a1-nsb,5173.86,0.59,MOT,FEM
751,Elan,alma-a1-nsb,5174.68,0.68,MOT,FEM
752,Elan,alma-a1-nsb,5209.06,0.74,MOT,FEM
753,Elan,alma-a1-nsb,5209.99,0.51,MOT,FEM
754,Elan,alma-a1-nsb,5211.14,0.64,MOT,FEM
755,Elan,alma-a1-nsb,5223.63,0.7,MOT,FEM
756,Elan,alma-a1-nsb,5242.07,1.31,MOT,FEM
757,Elan,alma-a1-nsb,5275.14,0.35,MOT,FEM
758,Elan,alma-a1-nsb,5286.21,1.21,MOT,FEM
759,Elan,alma-a1-nsb,5288.35,0.81,MOT,FEM
760,Elan,alma-a1-nsb,5292.14,0.57,MOT,FEM
761,Elan,alma-a1-nsb,5294.23,2.1,MOT,FEM
762,Elan,alma-a1-nsb,5315.36,0.9,MOT,FEM
763,Elan,alma-a1-nsb,5318.36,0.49,MOT,FEM
764,Elan,alma-a1-nsb,5332.35,1.38,MOT,FEM
765,Elan,alma-a1-nsb,5360.97,0.6,MOT,FEM
766,Elan,alma-a1-nsb,5385.57,0.66,MOT,FEM
767,Elan,alma-a1-nsb,5417.32,0.65,MOT,FEM
768,Elan,alma-a1-nsb,5420.34,2.43,MOT,FEM
769,Elan,alma-a1-nsb,5484.92,0.74,MOT,FEM
770,Elan,alma-a1-nsb,5486.12,0.59,MOT,FEM
771,Elan,alma-a1-nsb,5494.41,0.6,MOT,FEM
772,Elan,alma-a1-nsb,5512.08,2.72,MOT,FEM
773,Elan,alma-a1-nsb,5520.22,0.92,MOT,FEM
774,Elan,alma-a1-nsb,5523.95,1.37,MOT,FEM
775,Elan,alma-a1-nsb,5581.32,1.5,MOT,FEM
776,Elan,alma-a1-nsb,5583.77,0.69,MOT,FEM
777,Elan,alma-a1-nsb,5584.49,0.52,MOT,FEM
778,Elan,alma-a1-nsb,5591.78,0.98,MOT,FEM
779,Elan,alma-a1-nsb,5592.76,1.23,MOT,FEM
780,Elan,alma-a1-nsb,5610.52,1.85,MOT,FEM
781,Elan,alma-a1-nsb,5618.86,0.94,MOT,FEM
782,Elan,alma-a1-nsb,5623.58,1.5,MOT,FEM
783,Elan,alma-a1-nsb,5628.51,1.44,MOT,FEM
784,Elan,alma-a1-nsb,5634.2,0.93,MOT,FEM
785,Elan,alma-a1-nsb,5638.09,1.39,MOT,FEM
786,Elan,alma-a1-nsb,5640.28,1.56,MOT,FEM
787,Elan,alma-a1-nsb,5642.6,1.58,MOT,FEM
788,Elan,alma-a1-nsb,5645.57,0.41,MOT,FEM
789,Elan,alma-a1-nsb,5649.2,0.7,MOT,FEM
790,Elan,alma-a1-nsb,5691.83,0.93,MOT,FEM
791,Elan,alma-a1-nsb,5692.95,0.67,MOT,FEM
792,Elan,alma-a1-nsb,5694.2,0.81,MOT,FEM
793,Elan,alma-a1-nsb,5695.01,0.64,MOT,FEM
794,Elan,alma-a1-nsb,5695.67,0.33,MOT,FEM
795,Elan,alma-a1-nsb,5696.01,0.26,MOT,FEM
796,Elan,alma-a1-nsb,5722.12,0.85,MOT,FEM
797,Elan,alma-a1-nsb,5724.0,0.49,MOT,FEM
798,Elan,alma-a1-nsb,5735.01,1.99,MOT,FEM
799,Elan,alma-a1-nsb,5741.44,1.7,MOT,FEM
800,Elan,alma-a1-nsb,5745.88,9.26,MOT,FEM
801,Elan,alma-a1-nsb,5766.45,0.59,MOT,FEM
802,Elan,alma-a1-nsb,5774.73,0.52,MOT,FEM
803,Elan,alma-a1-nsb,5786.91,0.34,MOT,FEM
804,Elan,alma-a1-nsb,5816.75,0.84,MOT,FEM
805,Elan,alma-a1-nsb,5818.22,0.85,MOT,FEM
806,Elan,alma-a1-nsb,5826.92,0.85,MOT,FEM
807,Elan,alma-a1-nsb,5987.88,0.56,MOT,FEM
808,Elan,alma-a1-nsb,5988.66,2.08,MOT,FEM
809,Elan,alma-a1-nsb,5991.28,0.38,MOT,FEM
810,Elan,alma-a1-nsb,5992.0,1.22,MOT,FEM
811,Elan,alma-a1-nsb,5993.4,1.0,MOT,FEM
812,Elan,alma-a1-nsb,5994.4,1.49,MOT,FEM
813,Elan,alma-a1-nsb,6034.45,1.77,MOT,FEM
814,Elan,alma-a1-nsb,6037.14,0.57,MOT,FEM
815,Elan,alma-a1-nsb,6041.19,0.97,MOT,FEM
816,Elan,alma-a1-nsb,6089.77,1.03,MOT,FEM
817,Elan,alma-a1-nsb,6091.64,0.44,MOT,FEM
818,Elan,alma-a1-nsb,6092.82,0.39,MOT,FEM
819,Elan,alma-a1-nsb,6102.99,1.01,MOT,FEM
820,Elan,alma-a1-nsb,6104.18,0.61,MOT,FEM
821,Elan,alma-a1-nsb,6104.89,1.14,MOT,FEM
822,Elan,alma-a1-nsb,6106.35,0.94,MOT,FEM
823,Elan,alma-a1-nsb,6111.0,1.41,MOT,FEM
824,Elan,alma-a1-nsb,6114.52,1.42,MOT,FEM
825,Elan,alma-a1-nsb,6121.02,0.59,MOT,FEM
826,Elan,alma-a1-nsb,6121.61,1.11,MOT,FEM
827,Elan,alma-a1-nsb,6122.73,1.07,MOT,FEM
828,Elan,alma-a1-nsb,6124.41,0.8,MOT,FEM
829,Elan,alma-a1-nsb,6126.52,2.05,MOT,FEM
830,Elan,alma-a1-nsb,6128.57,0.44,MOT,FEM
